t,MV,MVP,MVD,SP,PV,DV,Man,
1.000099999999999989e+00,6.800981808634121251e+01,-6.717018191365879431e+01,6.759000000000000341e+01,5.000000000000000000e+01,6.762999999999999545e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.000599999999999934e+00,4.182704235613680765e+01,-6.732292820567390379e+01,4.173414506155265968e+01,5.000000000000000000e+01,6.762999999999999545e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.001100000000000101e+00,2.571750220663349751e+01,-6.732292820567390379e+01,2.579833057681038966e+01,5.000000000000000000e+01,6.759000000000000341e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.001400000000000290e+00,1.589331669793023849e+01,-6.717018191365879431e+01,1.599467676248714021e+01,5.000000000000000000e+01,6.737000000000000455e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.002200000000000202e+00,1.071282290961286776e+01,-6.633007730757552167e+01,1.014690982975019651e+01,5.000000000000000000e+01,6.729999999999999716e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.003099999999999881e+00,7.015853769831366549e+00,-6.606277129654898772e+01,6.355020766536116028e+00,5.000000000000000000e+01,6.729999999999999716e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.003199999999999648e+00,4.417303388588543100e+00,-6.606277129654898772e+01,3.928412246513962369e+00,5.000000000000000000e+01,6.740000000000000568e+01,5.000000000000000000e+01,0.000000000000000000e+00
8.004200000000000870e+00,2.245882540439154695e+00,-6.644463702658687509e+01,2.310355907988836499e+00,5.000000000000000000e+01,6.734000000000000341e+01,5.000000000000000000e+01,0.000000000000000000e+00
9.003399999999999181e+00,1.492572254679302546e+00,-6.621551758856415404e+01,1.498983023947372928e+00,5.000000000000000000e+01,6.729999999999999716e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.000530000000000008e+01,9.495398219741417734e-01,-6.606277129654898772e+01,9.738203379696555029e-01,5.000000000000000000e+01,6.729999999999999716e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.100539999999999985e+01,4.075187579699814933e-01,-6.606277129654898772e+01,6.019756476216102659e-01,5.000000000000000000e+01,6.729999999999999716e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.200609999999999999e+01,7.921835064195192899e-03,-6.606277129654898772e+01,3.721165662703059818e-01,5.000000000000000000e+01,6.720999999999999375e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.300619999999999976e+01,1.464352841815639295e-01,-6.571909213951489903e+01,3.362512978716627465e-01,5.000000000000000000e+01,6.701000000000000512e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.400629999999999953e+01,8.489616685939722629e-01,-6.495536067943923797e+01,4.439103868432406896e-01,5.000000000000000000e+01,6.698000000000000398e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.500619999999999976e+01,6.609971665892402370e-01,-6.484080096042787034e+01,3.098151798272746893e-01,5.000000000000000000e+01,6.698000000000000398e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.600730000000000075e+01,3.747019933096851219e-01,-6.484080096042787034e+01,1.915149912645804087e-01,5.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.700639999999999930e+01,1.733667829497214541e+00,-6.361883062430671032e+01,4.960725652263628382e-01,5.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.800809999999999889e+01,1.377116625633419744e+00,-6.361883062430671032e+01,3.066516400161263256e-01,5.000000000000000000e+01,6.650000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.900750000000000028e+01,1.893152919208866081e+00,-6.300784545624615873e+01,3.784023616475801211e-01,5.000000000000000000e+01,6.634000000000000341e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.000939999999999941e+01,2.382221406494082316e+00,-6.239686028818560004e+01,4.227557042892678973e-01,5.000000000000000000e+01,6.620999999999999375e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.100939999999999941e+01,2.704814657216488172e+00,-6.190043483913635214e+01,4.147650636574434224e-01,5.000000000000000000e+01,6.601999999999999602e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.200850000000000151e+01,3.330821965747780666e+00,-6.117488995206443292e+01,4.806416812147389916e-01,5.000000000000000000e+01,6.576000000000000512e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.300939999999999941e+01,4.282025927821344169e+00,-6.018203905396604370e+01,6.039826809704064159e-01,5.000000000000000000e+01,6.568999999999999773e+01,5.000000000000000000e+01,0.000000000000000000e+00
