t,MV,MVP,MVI,MVD,SP,PV,DV,Man,
1.000099999999999989e+00,1.000000000000000000e+02,7.297454101023417650e+01,-3.864541010234177065e+00,3.089000000000000057e+01,5.000000000000000000e+01,3.089000000000000057e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.000000000000000000e+00,8.850120093919690589e+01,7.297454101023417650e+01,-3.568266547722716009e+00,1.909492647668544407e+01,5.000000000000000000e+01,3.089000000000000057e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.000000000000000000e+00,8.150624646953644969e+01,7.297454101023417650e+01,-3.271992085211254953e+00,1.180369754451352371e+01,5.000000000000000000e+01,3.089000000000000057e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.001100000000000101e+00,7.729538333462141964e+01,7.297454101023417650e+01,-2.975717622699793896e+00,7.296559947087025932e+00,5.000000000000000000e+01,3.089000000000000057e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.001199999999999868e+00,7.480553086145259556e+01,7.297454101023417650e+01,-2.679443160188332840e+00,4.510433011406752790e+00,5.000000000000000000e+01,3.089000000000000057e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.001299999999999635e+00,7.337953633751124016e+01,7.297454101023417650e+01,-2.383168697676871783e+00,2.788164024953928788e+00,5.000000000000000000e+01,3.089000000000000057e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.001400000000000290e+00,7.261117500625796595e+01,7.297454101023417650e+01,-2.086894235165410727e+00,1.723528231189207727e+00,5.000000000000000000e+01,3.092000000000000171e+01,5.000000000000000000e+01,0.000000000000000000e+00
8.000700000000000145e+00,7.209890256521028107e+01,7.285998129122282307e+01,-1.791084881700278464e+00,1.030006155687723801e+00,5.000000000000000000e+01,3.089000000000000057e+01,5.000000000000000000e+01,0.000000000000000000e+00
9.001599999999999824e+00,7.215184604974545834e+01,7.297454101023417650e+01,-1.494810419188817407e+00,6.721154587001083591e-01,5.000000000000000000e+01,3.089000000000000057e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.000270000000000081e+01,7.219147916387478858e+01,7.297454101023417650e+01,-1.198535956677356351e+00,4.154741103179760420e-01,5.000000000000000000e+01,3.105000000000000071e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.100259999999999927e+01,7.152679981881503579e+01,7.236355584217361070e+01,-9.047420757463157104e-01,6.798605238773430814e-02,5.000000000000000000e+01,3.114999999999999858e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.200370000000000026e+01,7.129319089511679408e+01,7.198169011213576596e+01,-6.124985583030377878e-01,-7.600065871593986166e-02,5.000000000000000000e+01,3.121000000000000085e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.300270000000000081e+01,7.131358883367560964e+01,7.175257067411304490e+01,-3.211852589524175072e-01,-1.177965814850183424e-01,5.000000000000000000e+01,3.121000000000000085e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.400280000000000058e+01,7.164988171669119765e+01,7.175257067411304490e+01,-2.987195960179722665e-02,-7.281699782004891208e-02,5.000000000000000000e+01,3.123999999999999844e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.500399999999999956e+01,7.181856666377497334e+01,7.163801095510169148e+01,2.609762307024942052e-01,-8.042052202921688708e-02,5.000000000000000000e+01,3.123999999999999844e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.600469999999999970e+01,7.214012271973538759e+01,7.163801095510169148e+01,5.518244210067856370e-01,-4.971265637308379393e-02,5.000000000000000000e+01,3.144000000000000128e+01,5.000000000000000000e+01,0.000000000000000000e+00
