t,MV,MVP,MVI,MVD,MV_FF,SP,PV,DV,Man,
0.000000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+02,-5.000000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+01,4.000000000000000000e+01,2.000000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+02,-4.989780275932549358e+01,0.000000000000000000e+00,1.989780275932549358e+01,4.000000000000000000e+01,1.989780275932971776e+01,7.000000000000000000e+01,1.000000000000000000e+00
2.000000000000000000e+00,7.000000000000000000e+01,1.005109862033514077e+02,-5.030711393580247659e+01,0.000000000000000000e+00,1.979612773245106538e+01,4.000000000000000000e+01,1.979612773245526824e+01,7.000000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+00,7.000000000000000000e+01,1.010193613377236659e+02,-3.758933358865991181e+01,0.000000000000000000e+00,6.569972250936243263e+00,4.000000000000000000e+01,1.969497225094042747e+01,7.000000000000000000e+01,1.000000000000000000e+00
4.000000000000000000e+00,7.000000000000000000e+01,1.015251387452978662e+02,-3.799447240527378256e+01,0.000000000000000000e+00,6.469333659975916362e+00,4.000000000000000000e+01,1.959433365998007304e+01,7.000000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e+00,7.000000000000000000e+01,1.020283317000996419e+02,-3.839754101843030298e+01,0.000000000000000000e+00,6.369209318330662839e+00,4.000000000000000000e+01,1.949420931833479997e+01,7.000000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+00,7.000000000000000000e+01,1.025289534083260037e+02,-3.879855000658344011e+01,0.000000000000000000e+00,6.269596598257435538e+00,4.000000000000000000e+01,1.962351841736297686e+01,7.000000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+00,7.000000000000000000e+01,1.018824079131851192e+02,-3.805290079862570707e+01,0.000000000000000000e+00,6.170492885440586051e+00,4.000000000000000000e+01,1.975216676474487087e+01,7.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+00,7.000000000000000000e+01,1.012391661762756456e+02,-3.731106175519890655e+01,0.000000000000000000e+00,6.071895578923261816e+00,4.000000000000000000e+01,1.988960891099415562e+01,7.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+00,6.999999999999998579e+01,1.005519554450292219e+02,-3.652575753606836173e+01,0.000000000000000000e+00,5.973802091039137174e+00,4.000000000000000000e+01,2.003528622920414648e+01,7.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+01,7.000000000000000000e+01,9.982356885397926760e+01,-3.569977870132377262e+01,0.000000000000000000e+00,5.876209847344505910e+00,4.000000000000000000e+01,2.018867045387749570e+01,7.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+01,7.000000000000000000e+01,9.905664773061252504e+01,-3.483576401716324256e+01,0.000000000000000000e+00,5.779116286550717518e+00,4.000000000000000000e+01,2.034926205530299015e+01,7.000000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+01,7.000000000000000000e+01,9.825368972348505281e+01,-3.393620858394200468e+01,0.000000000000000000e+00,5.682518860456948318e+00,4.000000000000000000e+01,2.051658870083427644e+01,7.000000000000000000e+01,1.000000000000000000e+00
1.300000000000000000e+01,7.000000000000000000e+01,9.741705649582861781e+01,-3.300347152971195186e+01,0.000000000000000000e+00,5.586415033883331382e+00,4.000000000000000000e+01,2.069020379842566371e+01,7.000000000000000000e+01,1.000000000000000000e+00
1.400000000000000000e+01,6.999999999999998579e+01,9.654898100787167436e+01,-3.203978329247609480e+01,0.000000000000000000e+00,5.490802284604419548e+00,4.000000000000000000e+01,2.086968511802846393e+01,7.000000000000000000e+01,1.000000000000000000e+00
1.500000000000000000e+01,7.000000000000000000e+01,9.565157440985768744e+01,-3.104725251314067336e+01,0.000000000000000000e+00,5.395678103282986804e+00,4.000000000000000000e+01,2.105463348668645196e+01,7.000000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,7.000000000000000000e+01,9.472683256656773665e+01,-3.002787255997191451e+01,0.000000000000000000e+00,5.301039993404176975e+00,4.000000000000000000e+01,2.124467155339117141e+01,7.000000000000000000e+01,1.000000000000000000e+00
1.700000000000000000e+01,7.000000000000000000e+01,9.377664223304414293e+01,-2.898352770425412572e+01,0.000000000000000000e+00,5.206885471209981908e+00,4.000000000000000000e+01,2.143944261996862011e+01,7.000000000000000000e+01,1.000000000000000000e+00
1.800000000000000000e+01,7.000000000000000000e+01,9.280278690015690302e+01,-2.791599896579095130e+01,0.000000000000000000e+00,5.113212065634049175e+00,4.000000000000000000e+01,2.163860953446800650e+01,7.000000000000000000e+01,1.000000000000000000e+00
1.900000000000000000e+01,7.000000000000000000e+01,9.180695232765997105e+01,-2.682696964589680988e+01,0.000000000000000000e+00,5.020017318236838832e+00,4.000000000000000000e+01,2.184185364371187177e+01,7.000000000000000000e+01,1.000000000000000000e+00
2.000000000000000000e+01,7.000000000000000000e+01,9.079073178144064116e+01,-2.571803056458173842e+01,0.000000000000000000e+00,4.927298783141096372e+00,4.000000000000000000e+01,2.204887380184550238e+01,7.000000000000000000e+01,1.000000000000000000e+00
2.100000000000000000e+01,7.000000000000000000e+01,8.975563099077248808e+01,-2.459068501774014948e+01,0.000000000000000000e+00,4.835054026967662288e+00,4.000000000000000000e+01,2.225938543189251817e+01,7.000000000000000000e+01,1.000000000000000000e+00
2.200000000000000000e+01,7.000000000000001421e+01,8.870307284053740204e+01,-2.344635346930900965e+01,0.000000000000000000e+00,4.743280628771609386e+00,4.000000000000000000e+01,2.247311963748350649e+01,7.000000000000000000e+01,1.000000000000000000e+00
2.300000000000000000e+01,7.000000000000000000e+01,8.763440181258246753e+01,-2.228637799256117091e+01,0.000000000000000000e+00,4.651976179978704273e+00,4.000000000000000000e+01,2.268982236207598291e+01,7.000000000000000000e+01,1.000000000000000000e+00
2.400000000000000000e+01,7.000000000000000000e+01,8.655088818962008190e+01,-2.111202647394227938e+01,0.000000000000000000e+00,4.561138284322196590e+00,4.000000000000000000e+01,2.290925359312731757e+01,7.000000000000000000e+01,1.000000000000000000e+00
2.500000000000000000e+01,7.000000000000000000e+01,8.545373203436341214e+01,-1.992449659214333835e+01,0.000000000000000000e+00,4.470764557779927095e+00,4.000000000000000000e+01,2.313118660881792721e+01,7.000000000000000000e+01,1.000000000000000000e+00
2.600000000000000000e+01,7.000000000000000000e+01,8.434406695591036396e+01,-1.872491958442212479e+01,0.000000000000000000e+00,4.380852628511760827e+00,4.000000000000000000e+01,2.335540726505041675e+01,7.000000000000000000e+01,1.000000000000000000e+00
2.700000000000000000e+01,7.000000000000000000e+01,8.322296367474791623e+01,-1.751436381154525890e+01,0.000000000000000000e+00,4.291400136797342668e+00,4.000000000000000000e+01,2.358171332057196423e+01,7.000000000000000000e+01,1.000000000000000000e+00
