t,MV,MVP,MVI,MVD,SP,PV,DV,
0.000000000000000000e+00,7.000000000000000000e+01,1.500000000000000000e+02,-8.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+01,4.000000000000000000e+01
1.000000000000000000e+00,7.000000000000000000e+01,1.500000000000000000e+02,-8.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.012949142489991416e+01,4.000000000000000000e+01
2.000000000000000000e+00,7.000000000000000000e+01,1.493525428755004327e+02,-7.935254287550043273e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.025834284868827950e+01,4.000000000000000000e+01
3.000000000000000000e+00,7.000000000000000000e+01,1.487082857565586096e+02,-7.870828575655860959e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.038655743451990077e+01,4.000000000000000000e+01
4.000000000000000000e+00,7.000000000000000000e+01,1.480672128274005104e+02,-7.806721282740051038e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.051413832991593722e+01,4.000000000000000000e+01
5.000000000000000000e+00,7.000000000000000000e+01,1.474293083504203139e+02,-7.742930835042031390e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.064108866684117771e+01,4.000000000000000000e+01
6.000000000000000000e+00,7.000000000000000000e+01,1.467945566657941185e+02,-7.679455666579411854e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.076741156178092496e+01,4.000000000000000000e+01
7.000000000000000000e+00,7.000000000000000000e+01,1.461629421910953681e+02,-7.616294219109536812e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.089311011581749256e+01,4.000000000000000000e+01
8.000000000000000000e+00,7.000000000000000000e+01,1.455344494209125514e+02,-7.553444942091255143e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.101818741470635032e+01,4.000000000000000000e+01
9.000000000000000000e+00,7.000000000000000000e+01,1.449090629264682377e+02,-7.490906292646823772e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.114264652895185748e+01,4.000000000000000000e+01
1.000000000000000000e+01,7.000000000000000000e+01,1.442867673552407268e+02,-7.428676735524072683e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.126649051388265477e+01,4.000000000000000000e+01
1.100000000000000000e+01,7.000000000000000000e+01,1.436675474305867226e+02,-7.366754743058672261e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.138972240972665873e+01,4.000000000000000000e+01
1.200000000000000000e+01,7.000000000000000000e+01,1.430513879513667064e+02,-7.305138795136670637e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.151234524168570061e+01,4.000000000000000000e+01
1.300000000000000000e+01,7.000000000000000000e+01,1.424382737915715040e+02,-7.243827379157150403e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.163436202000979591e+01,4.000000000000000000e+01
1.400000000000000000e+01,7.000000000000000000e+01,1.418281898999510133e+02,-7.182818989995101333e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.175577574007103365e+01,4.000000000000000000e+01
1.500000000000000000e+01,7.000000000000000000e+01,1.412211212996448353e+02,-7.122112129964483529e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.187658938243711404e+01,4.000000000000000000e+01
1.600000000000000000e+01,7.000000000000000000e+01,1.406170530878144405e+02,-7.061705308781444046e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.199680591294451659e+01,4.000000000000000000e+01
1.700000000000000000e+01,7.000000000000000000e+01,1.400159704352774099e+02,-7.001597043527740993e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.211642828277130945e+01,4.000000000000000000e+01
1.800000000000000000e+01,7.000000000000000000e+01,1.394178585861434385e+02,-6.941785858614343852e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.223545942850959989e+01,4.000000000000000000e+01
1.900000000000000000e+01,7.000000000000000000e+01,1.388227028574519863e+02,-6.882270285745198635e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.235390227223761883e+01,4.000000000000000000e+01
2.000000000000000000e+01,7.000000000000000000e+01,1.382304886388118916e+02,-6.823048863881189163e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.247175972159145729e+01,4.000000000000000000e+01
2.100000000000000000e+01,7.000000000000000000e+01,1.376412013920427171e+02,-6.764120139204271709e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.258903466983644392e+01,4.000000000000000000e+01
2.200000000000000000e+01,7.000000000000000000e+01,1.370548266508177733e+02,-6.705482665081777327e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.270572999593817443e+01,4.000000000000000000e+01
2.300000000000000000e+01,7.000000000000000000e+01,1.364713500203091314e+02,-6.647135002030913142e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.282184856463318567e+01,4.000000000000000000e+01
2.400000000000000000e+01,7.000000000000000000e+01,1.358907571768340858e+02,-6.589075717683408584e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.293739322649927814e+01,4.000000000000000000e+01
2.500000000000000000e+01,7.000000000000000000e+01,1.353130338675036057e+02,-6.531303386750360573e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.305236681802550081e+01,4.000000000000000000e+01
2.600000000000000000e+01,7.000000000000000000e+01,1.347381659098724924e+02,-6.473816590987249242e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.316677216168177722e+01,4.000000000000000000e+01
2.700000000000000000e+01,7.000000000000000000e+01,1.341661391915911281e+02,-6.416613919159112811e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.328061206598819766e+01,4.000000000000000000e+01
2.800000000000000000e+01,7.000000000000000000e+01,1.335969396700590153e+02,-6.359693967005901527e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.339388932558396661e+01,4.000000000000000000e+01
2.900000000000000000e+01,7.000000000000000000e+01,1.330305533720801634e+02,-6.303055337208016340e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.361118188469469459e+01,4.000000000000000000e+01
3.000000000000000000e+01,7.000000000000000000e+01,1.319440905765265200e+02,-6.194409057652651995e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.382723384920459964e+01,4.000000000000000000e+01
3.100000000000000000e+01,7.000000000000000000e+01,1.308638307539769983e+02,-6.086383075397699827e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.404205243982637796e+01,4.000000000000000000e+01
3.200000000000000000e+01,7.000000000000000000e+01,1.297897378008681244e+02,-5.978973780086812440e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.425564483446616038e+01,4.000000000000000000e+01
3.300000000000000000e+01,7.000000000000000000e+01,1.287217758276692052e+02,-5.872177582766920523e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.446801816848158495e+01,4.000000000000000000e+01
3.400000000000000000e+01,7.000000000000000000e+01,1.276599091575920681e+02,-5.765990915759206814e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.467917953493834560e+01,4.000000000000000000e+01
3.500000000000000000e+01,7.000000000000000000e+01,1.266041023253082756e+02,-5.660410232530827557e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.488913598486511347e+01,4.000000000000000000e+01
3.600000000000000000e+01,7.000000000000000000e+01,1.255543200756744397e+02,-5.555432007567443975e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.509789452750693428e+01,4.000000000000000000e+01
3.700000000000000000e+01,7.000000000000000000e+01,1.245105273624653250e+02,-5.451052736246532504e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.530546213057705529e+01,4.000000000000000000e+01
3.800000000000000000e+01,7.000000000000000000e+01,1.234726893471147235e+02,-5.347268934711472355e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.551184572050724242e+01,4.000000000000000000e+01
3.900000000000000000e+01,7.000000000000000000e+01,1.224407713974637915e+02,-5.244077139746379146e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.571705218269650572e+01,4.000000000000000000e+01
4.000000000000000000e+01,7.000000000000000000e+01,1.214147390865174714e+02,-5.141473908651747138e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.592108836175838249e+01,4.000000000000000000e+01
4.100000000000000000e+01,7.000000000000000000e+01,1.203945581912080911e+02,-5.039455819120809110e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.612396106176663224e+01,4.000000000000000000e+01
4.200000000000000000e+01,7.000000000000000000e+01,1.193801946911668352e+02,-4.938019469116683524e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.632567704649948581e+01,4.000000000000000000e+01
4.300000000000000000e+01,7.000000000000000000e+01,1.183716147675025638e+02,-4.837161476750256384e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.652624303968236674e+01,4.000000000000000000e+01
4.400000000000000000e+01,7.000000000000000000e+01,1.173687848015881627e+02,-4.736878480158816274e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.672566572522913120e+01,4.000000000000000000e+01
4.500000000000000000e+01,7.000000000000000000e+01,1.163716713738543405e+02,-4.637167137385434046e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.692395174748186903e+01,4.000000000000000000e+01
4.600000000000000000e+01,7.000000000000000000e+01,1.153802412625906584e+02,-4.538024126259065838e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.712110771144917720e+01,4.000000000000000000e+01
4.700000000000000000e+01,7.000000000000000000e+01,1.143944614427541069e+02,-4.439446144275410688e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.731714018304302982e+01,4.000000000000000000e+01
4.800000000000000000e+01,7.000000000000000000e+01,1.134142990847848580e+02,-4.341429908478485800e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.751205568931417034e+01,4.000000000000000000e+01
4.900000000000000000e+01,7.000000000000000000e+01,1.124397215534291519e+02,-4.243972155342915187e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.770586071868607547e+01,4.000000000000000000e+01
5.000000000000000000e+01,7.000000000000000000e+01,1.114706964065696297e+02,-4.147069640656962974e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.789856172118749100e+01,4.000000000000000000e+01
5.100000000000000000e+01,7.000000000000000000e+01,1.105071913940625450e+02,-4.050719139406254499e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.809016510868353933e+01,4.000000000000000000e+01
5.200000000000000000e+01,7.000000000000000000e+01,1.095491744565823069e+02,-3.954917445658230690e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.828067725510541663e+01,4.000000000000000000e+01
5.300000000000000000e+01,7.000000000000000000e+01,1.085966137244729168e+02,-3.859661372447291683e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.847010449667869025e+01,4.000000000000000000e+01
5.400000000000000000e+01,7.000000000000000000e+01,1.076494775166065523e+02,-3.764947751660655229e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.865845313215019630e+01,4.000000000000000000e+01
