t,MV,MVP,MVI,MVD,MV_FF,Man,ManVal,SP,PV,DV,
9.993999999999999551e-01,8.000000000000000000e+01,9.875000000000000000e+01,-3.900000000000000000e+01,0.000000000000000000e+00,2.025000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+01,2.021999999999999886e+01,3.000000000000000000e+01
2.001199999999999868e+00,8.000000000000000000e+01,9.890000000000000568e+01,-3.901764705882353468e+01,0.000000000000000000e+00,2.011764705882352899e+01,1.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+01,2.025000000000000000e+01,3.000000000000000000e+01
3.001700000000000035e+00,8.000000000000000000e+01,9.875000000000000000e+01,-3.873615916955017724e+01,0.000000000000000000e+00,1.998615916955017369e+01,1.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+01,2.025000000000000000e+01,3.000000000000000000e+01
4.002299999999999969e+00,8.000000000000000000e+01,9.875000000000000000e+01,-3.860553067824592688e+01,0.000000000000000000e+00,1.985553067824592333e+01,1.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+01,2.025000000000000000e+01,3.000000000000000000e+01
5.003099999999999881e+00,8.000000000000000000e+01,9.875000000000000000e+01,-3.847575596793059560e+01,0.000000000000000000e+00,1.972575596793059205e+01,1.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+01,2.025000000000000000e+01,3.000000000000000000e+01
6.003700000000000259e+00,8.000000000000000000e+01,9.875000000000000000e+01,-3.834682945833627343e+01,0.000000000000000000e+00,1.959682945833627343e+01,1.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+01,2.025000000000000000e+01,3.000000000000000000e+01
7.002699999999999925e+00,8.000000000000000000e+01,9.875000000000000000e+01,-3.821874560566740797e+01,0.000000000000000000e+00,1.946874560566740797e+01,1.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+01,2.025000000000000000e+01,3.000000000000000000e+01
8.003800000000000026e+00,8.000000000000000000e+01,9.875000000000000000e+01,-3.809149890236238889e+01,0.000000000000000000e+00,1.934149890236239244e+01,1.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+01,2.025000000000000000e+01,3.000000000000000000e+01
9.003999999999999559e+00,8.000000000000000000e+01,9.875000000000000000e+01,-3.796508387685675245e+01,0.000000000000000000e+00,1.921508387685675601e+01,1.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+01,2.025000000000000000e+01,3.000000000000000000e+01
1.000699999999999967e+01,8.000000000000000000e+01,9.875000000000000000e+01,-3.783949509334789241e+01,0.000000000000000000e+00,1.908949509334788885e+01,1.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+01,2.028999999999999915e+01,3.000000000000000000e+01
1.100689999999999991e+01,8.000000000000000000e+01,9.855000000000001137e+01,-3.751472715156131699e+01,0.000000000000000000e+00,1.896472715156130207e+01,1.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+01,2.053999999999999915e+01,3.000000000000000000e+01
1.200789999999999935e+01,8.000000000000000000e+01,9.730000000000001137e+01,-3.614077468651842651e+01,0.000000000000000000e+00,1.884077468651841869e+01,1.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+01,2.057999999999999829e+01,3.000000000000000000e+01
1.300880000000000081e+01,8.000000000000000000e+01,9.710000000000000853e+01,-3.581763236830589392e+01,0.000000000000000000e+00,1.871763236830588184e+01,1.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+01,2.057999999999999829e+01,3.000000000000000000e+01
1.400990000000000002e+01,8.000000000000000000e+01,9.710000000000000853e+01,-3.569529490184637410e+01,0.000000000000000000e+00,1.859529490184636558e+01,1.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+01,2.057999999999999829e+01,3.000000000000000000e+01
1.500960000000000072e+01,8.000000000000000000e+01,9.710000000000000853e+01,-3.557375702667090422e+01,0.000000000000000000e+00,1.847375702667089925e+01,1.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+01,2.087000000000000099e+01,3.000000000000000000e+01
